,deposit,stock,label,PREDICT
4582,1410000000,68000000,diamond,diamond
4583,1520000000,65000000,diamond,diamond
4584,1790000000,54000000,diamond,diamond
4585,1390000000,41000000,normal,normal
4586,1670000000,54000000,diamond,diamond
4587,1770000000,50000000,diamond,diamond
4588,1890000000,41000000,diamond,diamond
4589,1240000000,70000000,normal,normal
4590,1750000000,61000000,diamond,diamond
4591,1450000000,52000000,normal,normal
4592,1290000000,40000000,normal,normal
4593,1720000000,43000000,diamond,diamond
4594,1500000000,54000000,diamond,diamond
4595,1410000000,61000000,diamond,diamond
4596,1760000000,41000000,diamond,diamond
4597,1770000000,38000000,diamond,diamond
4598,1810000000,53000000,diamond,diamond
4599,1320000000,56000000,normal,normal
4600,1550000000,71000000,diamond,diamond
4601,1290000000,60000000,normal,normal
4602,1360000000,78000000,diamond,diamond
4603,1830000000,39000000,diamond,diamond
4604,1280000000,79000000,diamond,diamond
4605,1530000000,35000000,normal,normal
4606,1590000000,76000000,diamond,diamond
4607,1210000000,76000000,normal,normal
4608,1350000000,72000000,diamond,diamond
4609,1580000000,63000000,diamond,diamond
4610,1550000000,55000000,diamond,diamond
4611,1720000000,69000000,diamond,diamond
4612,2000000000,38000000,diamond,diamond
4613,1730000000,44000000,diamond,diamond
4614,1560000000,79000000,diamond,diamond
4615,1760000000,61000000,diamond,diamond
4616,1460000000,36000000,normal,normal
4617,1960000000,66000000,vip,vip
4618,1230000000,55000000,normal,normal
4619,1890000000,67000000,vip,vip
4620,1860000000,74000000,vip,vip
4621,1680000000,65000000,diamond,diamond
4622,1510000000,44000000,normal,normal
4623,1890000000,70000000,vip,vip
4624,1510000000,80000000,diamond,diamond
4625,1380000000,40000000,normal,normal
4626,1370000000,77000000,diamond,diamond
4627,1880000000,45000000,diamond,diamond
4628,1820000000,63000000,diamond,diamond
4629,1710000000,77000000,diamond,diamond
4630,1790000000,57000000,diamond,diamond
4631,1200000000,66000000,normal,normal
4632,1840000000,65000000,diamond,diamond
4633,1850000000,37000000,diamond,diamond
4634,1430000000,70000000,diamond,diamond
4635,1760000000,59000000,diamond,diamond
4636,1230000000,43000000,normal,normal
4637,1830000000,77000000,vip,vip
4638,2000000000,53000000,vip,vip
4639,1700000000,65000000,diamond,diamond
4640,1230000000,79000000,diamond,diamond
4641,1700000000,40000000,diamond,diamond
4642,1470000000,71000000,diamond,diamond
4643,1970000000,76000000,vip,vip
4644,1420000000,60000000,diamond,diamond
4645,1800000000,54000000,diamond,diamond
4646,1410000000,74000000,diamond,diamond
4647,1210000000,77000000,normal,normal
4648,1640000000,77000000,diamond,diamond
4649,1780000000,70000000,diamond,diamond
4650,1750000000,38000000,diamond,diamond
4651,1210000000,39000000,normal,normal
4652,1850000000,48000000,diamond,diamond
4653,1500000000,77000000,diamond,diamond
4654,1510000000,80000000,diamond,diamond
4655,1730000000,52000000,diamond,diamond
4656,1720000000,43000000,diamond,diamond
4657,1950000000,43000000,diamond,diamond
4658,1450000000,71000000,diamond,diamond
4659,1560000000,58000000,diamond,diamond
4660,1350000000,58000000,normal,diamond
4661,1470000000,54000000,diamond,diamond
4662,1800000000,46000000,diamond,diamond
4663,1370000000,74000000,diamond,diamond
4664,1490000000,76000000,diamond,diamond
4665,1330000000,66000000,normal,normal
4666,1240000000,73000000,normal,normal
4667,1630000000,63000000,diamond,diamond
4668,1770000000,71000000,diamond,diamond
4669,1440000000,61000000,diamond,diamond
4670,1450000000,61000000,diamond,diamond
4671,1460000000,44000000,normal,normal
4672,1540000000,61000000,diamond,diamond
4673,1690000000,71000000,diamond,diamond
4674,1410000000,46000000,normal,normal
4675,1900000000,79000000,vip,vip
4676,1680000000,44000000,diamond,diamond
4677,1470000000,75000000,diamond,diamond
4678,1760000000,61000000,diamond,diamond
4679,1910000000,43000000,diamond,diamond
4680,2000000000,46000000,diamond,diamond
4681,1210000000,35000000,normal,normal
4682,1770000000,62000000,diamond,diamond
4683,1390000000,70000000,diamond,diamond
4684,1510000000,61000000,diamond,diamond
4685,1730000000,58000000,diamond,diamond
4686,1680000000,42000000,diamond,diamond
4687,1210000000,40000000,normal,normal
4688,1750000000,55000000,diamond,diamond
4689,1550000000,38000000,normal,normal
4690,1530000000,53000000,diamond,diamond
4691,1400000000,64000000,diamond,diamond
4692,1780000000,70000000,diamond,diamond
4693,1290000000,61000000,normal,normal
4694,1340000000,40000000,normal,normal
4695,1860000000,63000000,diamond,diamond
4696,1970000000,65000000,vip,vip
4697,1450000000,72000000,diamond,diamond
4698,1260000000,44000000,normal,normal
4699,1570000000,57000000,diamond,diamond
4700,1980000000,49000000,diamond,diamond
4701,1430000000,53000000,normal,normal
4702,1520000000,73000000,diamond,diamond
4703,1430000000,44000000,normal,normal
4704,1370000000,46000000,normal,diamond
4705,1510000000,62000000,diamond,diamond
4706,2000000000,53000000,vip,vip
4707,1300000000,53000000,normal,normal
4708,1320000000,39000000,normal,normal
4709,1520000000,42000000,normal,normal
4710,1470000000,66000000,diamond,diamond
4711,1230000000,80000000,diamond,diamond
4712,1670000000,55000000,diamond,diamond
4713,1430000000,63000000,diamond,diamond
4714,1610000000,70000000,diamond,diamond
4715,1920000000,52000000,diamond,diamond
4716,1330000000,80000000,diamond,diamond
4717,1630000000,80000000,diamond,diamond
4718,1900000000,75000000,vip,vip
4719,1660000000,74000000,diamond,diamond
4720,2000000000,45000000,diamond,diamond
4721,1530000000,59000000,diamond,diamond
4722,1890000000,74000000,vip,vip
4723,1210000000,67000000,normal,normal
4724,1650000000,67000000,diamond,diamond
4725,1700000000,69000000,diamond,diamond
4726,1470000000,54000000,diamond,diamond
4727,1370000000,44000000,normal,diamond
4728,1860000000,48000000,diamond,diamond
4729,1520000000,59000000,diamond,diamond
4730,1320000000,75000000,diamond,diamond
4731,1720000000,39000000,diamond,diamond
4732,1310000000,74000000,diamond,diamond
4733,1380000000,75000000,diamond,diamond
4734,1860000000,80000000,vip,vip
4735,1300000000,66000000,normal,normal
4736,1490000000,60000000,diamond,diamond
4737,1500000000,70000000,diamond,diamond
4738,1910000000,51000000,diamond,diamond
4739,1750000000,65000000,diamond,diamond
4740,1720000000,73000000,diamond,diamond
4741,1430000000,58000000,diamond,diamond
4742,1360000000,36000000,normal,normal
4743,1310000000,55000000,normal,normal
4744,1900000000,43000000,diamond,diamond
4745,1490000000,50000000,normal,normal
4746,1670000000,80000000,diamond,diamond
4747,1350000000,46000000,normal,normal
4748,1310000000,47000000,normal,normal
4749,1710000000,39000000,diamond,diamond
4750,1620000000,43000000,diamond,diamond
4751,1840000000,51000000,diamond,diamond
4752,1600000000,68000000,diamond,diamond
4753,1430000000,66000000,diamond,diamond
4754,1210000000,39000000,normal,normal
4755,1700000000,62000000,diamond,diamond
4756,1630000000,73000000,diamond,diamond
4757,1320000000,51000000,normal,normal
4758,1410000000,71000000,diamond,diamond
4759,1910000000,42000000,diamond,diamond
4760,1830000000,45000000,diamond,diamond
4761,1860000000,42000000,diamond,diamond
4762,1270000000,51000000,normal,normal
4763,1220000000,48000000,normal,normal
4764,1820000000,53000000,diamond,diamond
4765,1570000000,40000000,normal,normal
4766,1510000000,42000000,normal,normal
4767,1230000000,47000000,normal,normal
4768,1870000000,58000000,diamond,diamond
4769,1990000000,57000000,vip,vip
4770,1480000000,77000000,diamond,diamond
4771,1480000000,71000000,diamond,diamond
4772,1850000000,55000000,diamond,diamond
4773,1940000000,58000000,vip,vip
4774,1670000000,78000000,diamond,diamond
4775,1920000000,68000000,vip,vip
4776,1490000000,46000000,normal,normal
4777,1610000000,64000000,diamond,diamond
4778,1880000000,56000000,diamond,diamond
4779,1620000000,56000000,diamond,diamond
4780,1680000000,42000000,diamond,diamond
4781,1860000000,63000000,diamond,diamond
4782,1250000000,46000000,normal,normal
4783,1920000000,39000000,diamond,diamond
4784,1300000000,36000000,normal,diamond
4785,1600000000,65000000,diamond,diamond
4786,1630000000,74000000,diamond,diamond
4787,1850000000,48000000,diamond,diamond
4788,1540000000,59000000,diamond,diamond
4789,1910000000,75000000,vip,diamond
4790,1310000000,64000000,normal,normal
4791,1840000000,48000000,diamond,diamond
4792,1970000000,40000000,diamond,diamond
4793,1850000000,44000000,diamond,diamond
4794,1920000000,46000000,diamond,diamond
4795,1880000000,80000000,vip,vip
4796,1700000000,53000000,diamond,diamond
4797,1310000000,64000000,normal,normal
4798,1360000000,50000000,normal,normal
4799,1300000000,37000000,normal,normal
4800,1830000000,49000000,diamond,diamond
4801,1680000000,77000000,diamond,diamond
4802,1430000000,48000000,normal,normal
4803,1540000000,80000000,diamond,diamond
4804,1930000000,68000000,vip,vip
4805,1390000000,59000000,normal,normal
4806,1930000000,78000000,vip,vip
4807,1880000000,58000000,diamond,diamond
4808,1300000000,36000000,normal,diamond
4809,1810000000,69000000,diamond,diamond
4810,1710000000,51000000,diamond,diamond
4811,1730000000,70000000,diamond,diamond
4812,1440000000,60000000,diamond,diamond
4813,2000000000,74000000,vip,vip
4814,1660000000,50000000,diamond,diamond
4815,1960000000,50000000,diamond,diamond
4816,1360000000,64000000,normal,normal
4817,1330000000,77000000,diamond,diamond
4818,1600000000,60000000,diamond,diamond
4819,1440000000,68000000,diamond,diamond
4820,1620000000,59000000,diamond,diamond
4821,1580000000,44000000,diamond,diamond
4822,1790000000,53000000,diamond,diamond
4823,1780000000,41000000,diamond,diamond
4824,1410000000,57000000,normal,normal
4825,1970000000,54000000,vip,vip
4826,1570000000,42000000,normal,diamond
4827,1270000000,46000000,normal,normal
4828,1280000000,44000000,normal,normal
4829,1880000000,65000000,vip,vip
4830,1490000000,62000000,diamond,diamond
4831,1320000000,80000000,diamond,diamond
4832,1880000000,71000000,vip,vip
4833,1920000000,57000000,diamond,diamond
4834,1400000000,70000000,diamond,diamond
4835,1870000000,77000000,vip,vip
4836,1560000000,40000000,normal,normal
4837,1530000000,58000000,diamond,diamond
4838,1930000000,74000000,vip,vip
4839,1890000000,65000000,vip,vip
4840,1620000000,77000000,diamond,diamond
4841,1860000000,57000000,diamond,diamond
4842,1210000000,72000000,normal,normal
4843,1510000000,37000000,normal,normal
4844,1910000000,37000000,diamond,diamond
4845,1990000000,40000000,diamond,diamond
4846,1470000000,45000000,normal,normal
4847,1880000000,74000000,vip,vip
4848,1870000000,67000000,vip,vip
4849,1250000000,38000000,normal,normal
4850,1220000000,62000000,normal,normal
4851,1390000000,78000000,diamond,diamond
4852,1690000000,39000000,diamond,diamond
4853,1670000000,73000000,diamond,diamond
4854,1340000000,51000000,normal,normal
4855,1730000000,53000000,diamond,diamond
4856,1890000000,38000000,diamond,diamond
4857,1410000000,42000000,normal,normal
4858,1950000000,61000000,vip,vip
4859,1490000000,51000000,normal,normal
4860,1410000000,50000000,normal,normal
4861,1310000000,80000000,diamond,diamond
4862,1570000000,74000000,diamond,diamond
4863,1730000000,78000000,vip,vip
4864,1770000000,42000000,diamond,diamond
4865,1550000000,37000000,normal,normal
4866,1250000000,75000000,normal,normal
4867,1370000000,76000000,diamond,diamond
4868,1330000000,53000000,normal,normal
4869,1410000000,51000000,normal,normal
4870,1550000000,39000000,normal,normal
4871,1610000000,40000000,diamond,diamond
4872,1600000000,37000000,normal,normal
4873,1770000000,54000000,diamond,diamond
4874,1470000000,60000000,diamond,diamond
4875,1850000000,73000000,vip,vip
4876,1950000000,78000000,vip,vip
4877,1720000000,59000000,diamond,diamond
4878,1600000000,50000000,diamond,diamond
4879,1270000000,50000000,normal,normal
4880,1480000000,44000000,normal,normal
4881,1500000000,54000000,diamond,diamond
4882,1420000000,69000000,diamond,diamond
4883,1670000000,65000000,diamond,diamond
4884,1960000000,36000000,diamond,diamond
4885,1260000000,77000000,diamond,diamond
4886,1810000000,65000000,diamond,diamond
4887,1290000000,68000000,normal,normal
4888,1380000000,39000000,normal,normal
4889,1510000000,47000000,normal,normal
4890,1290000000,40000000,normal,normal
4891,1670000000,36000000,diamond,diamond
4892,1300000000,56000000,normal,normal
4893,1930000000,57000000,diamond,diamond
4894,1940000000,53000000,diamond,diamond
4895,1600000000,79000000,diamond,diamond
4896,1600000000,45000000,diamond,diamond
4897,1540000000,49000000,diamond,diamond
4898,1410000000,46000000,normal,normal
4899,1910000000,52000000,diamond,diamond
4900,1290000000,60000000,normal,normal
4901,1240000000,47000000,normal,normal
4902,1950000000,70000000,vip,vip
4903,1700000000,39000000,diamond,diamond
4904,1890000000,37000000,diamond,diamond
4905,1340000000,77000000,diamond,diamond
4906,1890000000,65000000,vip,vip
4907,1230000000,73000000,normal,normal
4908,1840000000,48000000,diamond,diamond
4909,1330000000,63000000,normal,diamond
4910,1490000000,70000000,diamond,diamond
4911,1440000000,35000000,normal,normal
4912,1700000000,79000000,diamond,diamond
4913,1390000000,44000000,normal,normal
4914,1300000000,64000000,normal,diamond
4915,1460000000,48000000,normal,normal
4916,1230000000,53000000,normal,normal
4917,1240000000,63000000,normal,normal
4918,1800000000,41000000,diamond,diamond
4919,1820000000,79000000,vip,vip
4920,1330000000,63000000,normal,diamond
4921,1910000000,46000000,diamond,diamond
4922,1500000000,45000000,normal,normal
4923,1310000000,53000000,normal,normal
4924,1990000000,54000000,vip,vip
4925,1970000000,35000000,diamond,diamond
4926,1480000000,60000000,diamond,diamond
4927,1240000000,66000000,normal,normal
4928,1720000000,47000000,diamond,diamond
4929,1740000000,39000000,diamond,diamond
4930,1710000000,62000000,diamond,diamond
4931,1420000000,40000000,normal,normal
4932,1540000000,56000000,diamond,diamond
4933,1720000000,53000000,diamond,diamond
4934,1600000000,60000000,diamond,diamond
4935,1640000000,46000000,diamond,diamond
4936,1410000000,50000000,normal,normal
4937,1340000000,69000000,diamond,diamond
4938,1420000000,49000000,normal,normal
4939,1480000000,46000000,normal,normal
4940,1770000000,36000000,diamond,diamond
4941,1950000000,70000000,vip,vip
4942,1570000000,37000000,normal,normal
4943,1930000000,62000000,vip,vip
4944,1490000000,36000000,normal,normal
4945,1280000000,68000000,normal,normal
4946,1270000000,70000000,normal,normal
4947,1850000000,36000000,diamond,diamond
4948,1970000000,65000000,vip,vip
4949,1880000000,71000000,vip,vip
4950,1950000000,63000000,vip,vip
4951,1860000000,41000000,diamond,diamond
4952,1290000000,72000000,diamond,diamond
4953,1240000000,61000000,normal,normal
4954,1740000000,44000000,diamond,diamond
4955,1400000000,64000000,diamond,diamond
4956,1490000000,40000000,normal,normal
4957,1920000000,71000000,vip,vip
4958,1260000000,80000000,diamond,diamond
4959,1720000000,64000000,diamond,diamond
4960,1980000000,45000000,diamond,diamond
4961,1650000000,69000000,diamond,diamond
4962,1280000000,79000000,diamond,diamond
4963,1600000000,71000000,diamond,diamond
4964,1900000000,79000000,vip,vip
4965,1480000000,37000000,normal,normal
4966,1630000000,62000000,diamond,diamond
4967,1940000000,78000000,vip,vip
4968,1330000000,42000000,normal,normal
4969,1470000000,64000000,diamond,diamond
4970,1380000000,61000000,normal,normal
4971,1290000000,41000000,normal,normal
4972,1710000000,79000000,diamond,diamond
4973,1900000000,42000000,diamond,diamond
4974,1990000000,48000000,diamond,diamond
4975,1550000000,43000000,normal,normal
4976,1870000000,58000000,diamond,diamond
4977,1900000000,75000000,vip,vip
4978,1950000000,49000000,diamond,diamond
4979,1420000000,61000000,diamond,diamond
4980,1390000000,72000000,diamond,diamond
4981,1700000000,64000000,diamond,diamond
4982,1390000000,59000000,normal,normal
4983,1930000000,60000000,vip,vip
4984,1520000000,65000000,diamond,diamond
4985,1280000000,58000000,normal,normal
4986,1240000000,51000000,normal,normal
4987,1760000000,68000000,diamond,diamond
4988,1710000000,63000000,diamond,diamond
4989,1750000000,47000000,diamond,diamond
4990,1620000000,44000000,diamond,diamond
4991,1280000000,50000000,normal,normal
4992,1850000000,35000000,diamond,diamond
4993,1770000000,76000000,vip,vip
4994,1780000000,55000000,diamond,diamond
4995,1780000000,73000000,vip,vip
4996,1790000000,37000000,diamond,diamond
4997,1630000000,73000000,diamond,diamond
4998,1420000000,62000000,diamond,diamond
4999,1740000000,46000000,diamond,diamond
5000,1310000000,37000000,normal,normal
5001,1280000000,49000000,normal,normal
5002,1630000000,49000000,diamond,diamond
5003,1340000000,74000000,diamond,diamond
5004,1290000000,42000000,normal,normal
5005,1940000000,66000000,vip,vip
5006,1810000000,45000000,diamond,diamond
5007,1860000000,54000000,diamond,diamond
5008,1930000000,38000000,diamond,diamond
5009,1480000000,55000000,diamond,diamond
5010,1580000000,57000000,diamond,diamond
5011,1390000000,63000000,diamond,diamond
5012,1540000000,47000000,diamond,diamond
5013,1200000000,56000000,normal,normal
5014,1890000000,41000000,diamond,diamond
5015,1790000000,76000000,vip,vip
5016,1610000000,52000000,diamond,diamond
5017,1900000000,61000000,vip,vip
5018,1420000000,54000000,normal,normal
5019,1410000000,35000000,normal,normal
5020,1360000000,46000000,normal,normal
5021,1600000000,79000000,diamond,diamond
5022,1330000000,65000000,normal,normal
5023,1540000000,38000000,normal,normal
5024,1530000000,41000000,normal,normal
5025,1640000000,70000000,diamond,diamond
5026,1740000000,35000000,diamond,diamond
5027,1530000000,61000000,diamond,diamond
5028,1720000000,54000000,diamond,diamond
5029,1430000000,53000000,normal,normal
5030,1950000000,42000000,diamond,diamond
5031,1520000000,62000000,diamond,diamond
5032,1590000000,71000000,diamond,diamond
5033,1870000000,52000000,diamond,diamond
5034,1940000000,45000000,diamond,diamond
5035,1800000000,35000000,diamond,diamond
5036,1280000000,40000000,normal,normal
5037,1220000000,47000000,normal,normal
5038,1980000000,67000000,vip,vip
5039,1310000000,37000000,normal,normal
5040,1550000000,63000000,diamond,diamond
5041,1910000000,39000000,diamond,diamond
5042,1330000000,41000000,normal,normal
5043,1260000000,44000000,normal,normal
5044,1210000000,48000000,normal,normal
5045,1480000000,55000000,diamond,diamond
5046,1960000000,63000000,vip,vip
5047,1830000000,66000000,diamond,diamond
5048,1310000000,44000000,normal,normal
5049,1340000000,60000000,normal,normal
5050,1540000000,61000000,diamond,diamond
5051,1980000000,80000000,vip,vip
5052,1320000000,68000000,normal,normal
5053,1460000000,66000000,diamond,diamond
5054,1770000000,56000000,diamond,diamond
5055,1750000000,46000000,diamond,diamond
5056,1460000000,70000000,diamond,diamond
5057,1280000000,37000000,normal,normal
5058,1870000000,48000000,diamond,diamond
5059,1910000000,52000000,diamond,diamond
5060,1680000000,63000000,diamond,diamond
5061,1390000000,80000000,diamond,diamond
5062,1420000000,63000000,diamond,diamond
5063,1260000000,51000000,normal,normal
5064,1230000000,58000000,normal,normal
5065,1850000000,43000000,diamond,diamond
5066,1240000000,60000000,normal,normal
5067,1580000000,38000000,normal,normal
5068,1790000000,72000000,vip,vip
5069,1890000000,69000000,vip,vip
5070,1230000000,78000000,diamond,diamond
5071,1630000000,40000000,diamond,diamond
5072,1740000000,55000000,diamond,diamond
5073,1990000000,50000000,diamond,diamond
5074,1690000000,44000000,diamond,diamond
5075,1220000000,46000000,normal,normal
5076,1850000000,44000000,diamond,diamond
5077,1910000000,50000000,diamond,diamond
5078,1220000000,49000000,normal,normal
5079,1980000000,62000000,vip,vip
5080,1390000000,60000000,normal,normal
5081,1440000000,60000000,diamond,diamond
5082,1340000000,69000000,diamond,diamond
5083,1960000000,75000000,vip,vip
5084,1800000000,78000000,vip,vip
5085,2000000000,71000000,vip,vip
5086,1310000000,51000000,normal,normal
5087,1870000000,50000000,diamond,diamond
5088,1380000000,62000000,normal,normal
5089,1690000000,38000000,diamond,diamond
5090,1640000000,47000000,diamond,diamond
5091,1340000000,73000000,diamond,diamond
5092,1400000000,43000000,normal,normal
5093,1290000000,78000000,diamond,diamond
5094,1820000000,55000000,diamond,diamond
5095,1620000000,36000000,normal,normal
5096,1220000000,67000000,normal,normal
5097,1460000000,72000000,diamond,diamond
5098,1580000000,58000000,diamond,diamond
5099,1240000000,59000000,normal,normal
5100,1300000000,40000000,normal,normal
5101,1740000000,37000000,diamond,diamond
5102,1200000000,73000000,normal,normal
5103,1430000000,56000000,normal,normal
5104,1560000000,40000000,normal,normal
5105,1800000000,53000000,diamond,diamond
5106,1440000000,77000000,diamond,diamond
5107,2000000000,64000000,vip,vip
5108,1760000000,73000000,diamond,diamond
5109,1570000000,44000000,diamond,diamond
5110,1470000000,53000000,normal,normal
5111,1250000000,55000000,normal,normal
5112,1320000000,52000000,normal,normal
5113,1380000000,61000000,normal,normal
5114,1200000000,45000000,normal,normal
5115,1940000000,49000000,diamond,diamond
5116,1900000000,49000000,diamond,diamond
5117,2000000000,40000000,diamond,diamond
5118,1400000000,51000000,normal,normal
5119,1890000000,66000000,vip,vip
5120,1670000000,51000000,diamond,diamond
5121,1830000000,47000000,diamond,diamond
5122,1210000000,35000000,normal,normal
5123,1760000000,55000000,diamond,diamond
5124,1470000000,68000000,diamond,diamond
5125,1950000000,36000000,diamond,diamond
5126,1310000000,59000000,normal,normal
5127,1550000000,65000000,diamond,diamond
5128,1250000000,60000000,normal,normal
5129,1830000000,67000000,diamond,diamond
5130,1420000000,69000000,diamond,diamond
5131,1210000000,67000000,normal,normal
5132,1690000000,78000000,diamond,diamond
5133,1630000000,66000000,diamond,diamond
5134,1920000000,55000000,diamond,diamond
5135,1380000000,46000000,normal,normal
5136,1310000000,66000000,normal,normal
5137,1590000000,39000000,normal,normal
5138,1790000000,56000000,diamond,diamond
5139,1490000000,53000000,diamond,diamond
5140,1390000000,64000000,diamond,diamond
5141,1540000000,55000000,diamond,diamond
5142,1340000000,44000000,normal,normal
5143,1580000000,58000000,diamond,diamond
5144,1390000000,52000000,normal,normal
5145,1920000000,74000000,vip,vip
5146,1530000000,67000000,diamond,diamond
5147,1220000000,64000000,normal,normal
5148,1490000000,61000000,diamond,diamond
5149,1670000000,42000000,diamond,diamond
5150,1250000000,40000000,normal,normal
5151,1710000000,47000000,diamond,diamond
5152,1410000000,69000000,diamond,diamond
5153,1490000000,77000000,diamond,diamond
5154,1630000000,38000000,diamond,diamond
5155,1880000000,72000000,vip,vip
5156,1860000000,68000000,vip,vip
5157,1200000000,62000000,normal,normal
5158,1760000000,59000000,diamond,diamond
5159,1970000000,80000000,vip,vip
5160,1940000000,52000000,diamond,diamond
5161,1760000000,74000000,diamond,diamond
5162,2000000000,61000000,vip,vip
5163,1550000000,71000000,diamond,diamond
5164,1270000000,36000000,normal,normal
5165,1690000000,61000000,diamond,diamond
5166,1830000000,62000000,diamond,diamond
5167,1930000000,62000000,vip,vip
5168,1800000000,75000000,vip,vip
5169,1220000000,46000000,normal,normal
5170,1870000000,76000000,vip,vip
5171,1480000000,43000000,normal,normal
5172,1200000000,40000000,normal,normal
5173,1260000000,40000000,normal,normal
5174,1210000000,48000000,normal,normal
5175,1950000000,66000000,vip,vip
5176,1940000000,72000000,vip,vip
5177,2000000000,72000000,vip,vip
5178,1930000000,56000000,diamond,diamond
5179,1740000000,59000000,diamond,diamond
5180,1920000000,55000000,diamond,diamond
5181,1340000000,40000000,normal,normal
5182,1740000000,47000000,diamond,diamond
5183,1230000000,48000000,normal,diamond
5184,1710000000,61000000,diamond,diamond
5185,1550000000,68000000,diamond,diamond
5186,1820000000,74000000,vip,vip
5187,1990000000,65000000,vip,vip
5188,1840000000,54000000,diamond,diamond
5189,1900000000,45000000,diamond,diamond
5190,1820000000,67000000,diamond,diamond
5191,1760000000,77000000,vip,vip
5192,1200000000,61000000,normal,normal
5193,1280000000,67000000,normal,normal
5194,1650000000,58000000,diamond,diamond
5195,1540000000,69000000,diamond,diamond
5196,1370000000,46000000,normal,diamond
5197,1580000000,65000000,diamond,diamond
5198,1770000000,50000000,diamond,diamond
5199,1570000000,36000000,normal,normal
5200,1320000000,71000000,diamond,diamond
5201,1240000000,80000000,diamond,diamond
5202,1520000000,39000000,normal,normal
5203,1340000000,40000000,normal,normal
5204,1870000000,47000000,diamond,diamond
5205,1760000000,57000000,diamond,diamond
5206,1960000000,77000000,vip,vip
5207,1400000000,66000000,diamond,diamond
5208,1240000000,55000000,normal,normal
5209,1750000000,49000000,diamond,diamond
5210,1370000000,60000000,normal,normal
5211,1580000000,55000000,diamond,diamond
5212,1340000000,42000000,normal,normal
5213,1950000000,37000000,diamond,diamond
5214,1790000000,68000000,diamond,diamond
5215,1670000000,39000000,diamond,diamond
5216,1490000000,57000000,diamond,diamond
5217,1620000000,80000000,diamond,diamond
5218,1990000000,59000000,vip,vip
5219,1990000000,37000000,diamond,diamond
5220,1390000000,73000000,diamond,diamond
5221,1260000000,79000000,diamond,diamond
5222,1310000000,40000000,normal,normal
5223,1390000000,44000000,normal,normal
5224,1850000000,75000000,vip,diamond
5225,1690000000,70000000,diamond,diamond
5226,1560000000,40000000,normal,normal
5227,1420000000,43000000,normal,normal
5228,1420000000,68000000,diamond,diamond
5229,1200000000,61000000,normal,normal
5230,1820000000,53000000,diamond,diamond
5231,1430000000,67000000,diamond,diamond
5232,1970000000,76000000,vip,vip
5233,1280000000,42000000,normal,normal
5234,1290000000,66000000,normal,normal
5235,1950000000,75000000,vip,vip
5236,1830000000,35000000,diamond,diamond
5237,1730000000,72000000,diamond,diamond
5238,1470000000,59000000,diamond,diamond
5239,1940000000,44000000,diamond,diamond
5240,1770000000,67000000,diamond,diamond
5241,1280000000,69000000,normal,normal
5242,1460000000,55000000,diamond,diamond
5243,1350000000,70000000,diamond,diamond
5244,1980000000,35000000,diamond,diamond
5245,1260000000,54000000,normal,normal
5246,1460000000,70000000,diamond,diamond
5247,1830000000,57000000,diamond,diamond
5248,1570000000,44000000,diamond,diamond
5249,1560000000,70000000,diamond,diamond
5250,1350000000,74000000,diamond,diamond
5251,1230000000,67000000,normal,normal
5252,1340000000,40000000,normal,normal
5253,1400000000,72000000,diamond,diamond
5254,1360000000,47000000,normal,normal
5255,1470000000,79000000,diamond,diamond
5256,1760000000,58000000,diamond,diamond
5257,1990000000,75000000,vip,vip
5258,1620000000,53000000,diamond,diamond
5259,1540000000,63000000,diamond,diamond
5260,1310000000,67000000,normal,normal
5261,1560000000,55000000,diamond,diamond
5262,1540000000,70000000,diamond,diamond
5263,1470000000,66000000,diamond,diamond
5264,1280000000,55000000,normal,normal
5265,1450000000,38000000,normal,normal
5266,1360000000,46000000,normal,normal
5267,1430000000,54000000,normal,normal
5268,1510000000,47000000,normal,normal
5269,1420000000,37000000,normal,normal
5270,1650000000,43000000,diamond,diamond
5271,1320000000,41000000,normal,normal
5272,1740000000,71000000,diamond,diamond
5273,1250000000,78000000,diamond,diamond
5274,1860000000,58000000,diamond,diamond
5275,1210000000,70000000,normal,normal
5276,1450000000,69000000,diamond,diamond
5277,1470000000,59000000,diamond,diamond
5278,1880000000,70000000,vip,vip
5279,1290000000,47000000,normal,normal
5280,1280000000,61000000,normal,diamond
5281,1760000000,58000000,diamond,diamond
5282,1950000000,64000000,vip,vip
5283,1990000000,49000000,diamond,diamond
5284,1930000000,41000000,diamond,diamond
5285,1370000000,70000000,diamond,diamond
5286,1920000000,39000000,diamond,diamond
5287,1770000000,62000000,diamond,diamond
5288,1370000000,50000000,normal,normal
5289,1990000000,74000000,vip,vip
5290,1320000000,50000000,normal,normal
5291,1550000000,69000000,diamond,diamond
5292,1820000000,62000000,diamond,diamond
5293,1440000000,39000000,normal,normal
5294,1570000000,57000000,diamond,diamond
5295,1310000000,65000000,normal,normal
5296,1710000000,50000000,diamond,diamond
5297,1480000000,40000000,normal,normal
5298,1450000000,72000000,diamond,diamond
5299,1580000000,72000000,diamond,diamond
5300,1870000000,56000000,diamond,diamond
5301,1630000000,55000000,diamond,diamond
5302,1390000000,60000000,normal,normal
5303,1480000000,66000000,diamond,diamond
5304,1660000000,72000000,diamond,diamond
5305,1760000000,44000000,diamond,diamond
5306,1610000000,47000000,diamond,diamond
5307,1790000000,42000000,diamond,diamond
5308,1940000000,58000000,vip,vip
5309,1500000000,76000000,diamond,diamond
5310,1320000000,72000000,diamond,diamond
